sales_id,date_key,product_id,customer_id,quantity_sold,unit_price,discount_pct,discount_amount,gross_revenue,net_revenue,total_cost,profit,profit_margin_pct,order_number
4773,72,7,5,64,22.99,0,0.0,1471.36,1471.36,831.36,640.0,43.5,BOAT-ORD-202303-130885
4774,4,13,3,32,29.99,0,0.0,959.68,959.68,543.68,416.0,43.35,BOAT-ORD-202301-806147
4775,159,6,4,328,27.99,0,0.0,9180.72,9180.72,5244.72,3936.0,42.87,BOAT-ORD-202306-234512
4776,505,15,4,480,27.99,0,0.0,13435.2,13435.2,7675.2,5760.0,42.87,BOAT-ORD-202405-313649
4777,78,14,5,96,24.99,0,0.0,2399.04,2399.04,1343.04,1056.0,44.02,BOAT-ORD-202303-517779
4778,412,10,4,8,89.99,5,36.0,719.92,683.92,439.92,244.0,35.68,BOAT-ORD-202402-103616
4779,213,12,1,32,19.99,5,31.98,639.68,607.7,383.68,224.02,36.86,BOAT-ORD-202308-936313
4780,36,11,5,48,64.99,0,0.0,3119.52,3119.52,1919.52,1200.0,38.47,BOAT-ORD-202302-754211
4781,516,10,2,88,89.99,0,0.0,7919.12,7919.12,4839.12,3080.0,38.89,BOAT-ORD-202405-188934
4782,39,16,3,56,34.99,0,0.0,1959.44,1959.44,1119.44,840.0,42.87,BOAT-ORD-202302-620155
4783,277,1,4,488,34.99,0,0.0,17075.12,17075.12,9267.12,7808.0,45.73,BOAT-ORD-202310-630935
4784,172,14,4,56,24.99,0,0.0,1399.44,1399.44,783.44,616.0,44.02,BOAT-ORD-202306-489284
4785,583,1,4,88,34.99,0,0.0,3079.12,3079.12,1671.12,1408.0,45.73,BOAT-ORD-202408-983708
4786,41,8,4,56,17.99,10,100.74,1007.44,906.7,559.44,347.26,38.3,BOAT-ORD-202302-794534
4787,366,13,3,56,29.99,20,335.89,1679.44,1343.55,951.44,392.11,29.18,BOAT-ORD-202401-174421
4788,290,15,3,328,27.99,10,918.07,9180.72,8262.65,5244.72,3017.93,36.52,BOAT-ORD-202310-609294
4789,662,7,1,272,22.99,0,0.0,6253.28,6253.28,3533.28,2720.0,43.5,BOAT-ORD-202410-715592
4790,716,16,5,864,34.99,15,4534.7,30231.36,25696.66,17271.36,8425.3,32.79,BOAT-ORD-202412-842462
4791,285,3,3,520,24.99,5,649.74,12994.8,12345.06,7274.8,5070.26,41.07,BOAT-ORD-202310-136051
4792,604,11,3,8,64.99,0,0.0,519.92,519.92,319.92,200.0,38.47,BOAT-ORD-202408-726225
4793,720,7,2,216,22.99,25,1241.46,4965.84,3724.38,2805.84,918.54,24.66,BOAT-ORD-202412-557722
4794,304,7,2,72,22.99,0,0.0,1655.28,1655.28,935.28,720.0,43.5,BOAT-ORD-202310-719160
4795,264,13,1,24,29.99,0,0.0,719.76,719.76,407.76,312.0,43.35,BOAT-ORD-202309-264572
4796,562,3,1,176,24.99,10,439.82,4398.24,3958.42,2462.24,1496.18,37.8,BOAT-ORD-202407-402321
4797,576,11,2,40,64.99,0,0.0,2599.6,2599.6,1599.6,1000.0,38.47,BOAT-ORD-202407-104282
4798,717,3,2,464,24.99,10,1159.54,11595.36,10435.82,6491.36,3944.46,37.8,BOAT-ORD-202412-877322
4799,716,6,2,200,27.99,25,1399.5,5598.0,4198.5,3198.0,1000.5,23.83,BOAT-ORD-202412-720314
4800,544,10,4,40,89.99,0,0.0,3599.6,3599.6,2199.6,1400.0,38.89,BOAT-ORD-202406-966869
4801,653,6,3,408,27.99,5,571.0,11419.92,10848.92,6523.92,4325.0,39.87,BOAT-ORD-202410-882786
4802,517,16,1,528,34.99,10,1847.47,18474.72,16627.25,10554.72,6072.53,36.52,BOAT-ORD-202405-651923
4803,145,5,2,232,44.99,10,1043.77,10437.68,9393.91,5797.68,3596.23,38.28,BOAT-ORD-202305-774192
4804,560,16,1,344,34.99,10,1203.66,12036.56,10832.9,6876.56,3956.34,36.52,BOAT-ORD-202407-989003
4805,298,3,4,536,24.99,0,0.0,13394.64,13394.64,7498.64,5896.0,44.02,BOAT-ORD-202310-503093
4806,715,3,2,264,24.99,15,989.6,6597.36,5607.76,3693.36,1914.4,34.14,BOAT-ORD-202412-773640
4807,379,13,3,64,29.99,20,383.87,1919.36,1535.49,1087.36,448.13,29.18,BOAT-ORD-202401-702883
4808,614,9,4,8,12.99,0,0.0,103.92,103.92,55.92,48.0,46.19,BOAT-ORD-202409-640345
4809,439,15,5,280,27.99,10,783.72,7837.2,7053.48,4477.2,2576.28,36.52,BOAT-ORD-202403-912692
4810,397,7,5,64,22.99,0,0.0,1471.36,1471.36,831.36,640.0,43.5,BOAT-ORD-202402-997912
4811,636,15,2,208,27.99,5,291.1,5821.92,5530.82,3325.92,2204.9,39.87,BOAT-ORD-202409-943039
4812,123,2,5,32,32.99,10,105.57,1055.68,950.11,575.68,374.43,39.41,BOAT-ORD-202305-247543
4813,428,3,4,208,24.99,0,0.0,5197.92,5197.92,2909.92,2288.0,44.02,BOAT-ORD-202403-107768
4814,102,14,3,48,24.99,0,0.0,1199.52,1199.52,671.52,528.0,44.02,BOAT-ORD-202304-868034
4815,461,14,3,48,24.99,5,59.98,1199.52,1139.54,671.52,468.02,41.07,BOAT-ORD-202404-797837
4816,536,13,3,48,29.99,0,0.0,1439.52,1439.52,815.52,624.0,43.35,BOAT-ORD-202406-617506
4817,361,4,2,264,19.99,10,527.74,5277.36,4749.62,2901.36,1848.26,38.91,BOAT-ORD-202312-551887
4818,282,1,1,56,34.99,5,97.97,1959.44,1861.47,1063.44,798.03,42.87,BOAT-ORD-202310-649217
4819,458,11,5,104,64.99,5,337.95,6758.96,6421.01,4158.96,2262.05,35.23,BOAT-ORD-202404-947623
4820,544,5,3,352,44.99,0,0.0,15836.48,15836.48,8796.48,7040.0,44.45,BOAT-ORD-202406-474775
4821,74,14,4,48,24.99,0,0.0,1199.52,1199.52,671.52,528.0,44.02,BOAT-ORD-202303-440887
4822,110,5,2,136,44.99,0,0.0,6118.64,6118.64,3398.64,2720.0,44.45,BOAT-ORD-202304-372642
4823,71,16,3,8,34.99,0,0.0,279.92,279.92,159.92,120.0,42.87,BOAT-ORD-202303-940617
4824,207,7,5,112,22.99,10,257.49,2574.88,2317.39,1454.88,862.51,37.22,BOAT-ORD-202307-546484
4825,18,8,3,216,17.99,10,388.58,3885.84,3497.26,2157.84,1339.42,38.3,BOAT-ORD-202301-143931
4826,66,15,1,256,27.99,5,358.27,7165.44,6807.17,4093.44,2713.73,39.87,BOAT-ORD-202303-303408
4827,47,10,3,24,89.99,0,0.0,2159.76,2159.76,1319.76,840.0,38.89,BOAT-ORD-202302-637599
4828,659,14,1,48,24.99,0,0.0,1199.52,1199.52,671.52,528.0,44.02,BOAT-ORD-202410-936043
4829,711,11,1,144,64.99,15,1403.78,9358.56,7954.78,5758.56,2196.22,27.61,BOAT-ORD-202412-871630
4830,548,8,1,160,17.99,0,0.0,2878.4,2878.4,1598.4,1280.0,44.47,BOAT-ORD-202407-882979
4831,71,7,3,176,22.99,10,404.62,4046.24,3641.62,2286.24,1355.38,37.22,BOAT-ORD-202303-112704
4832,598,14,1,80,24.99,5,99.96,1999.2,1899.24,1119.2,780.04,41.07,BOAT-ORD-202408-725346
4833,497,16,2,280,34.99,0,0.0,9797.2,9797.2,5597.2,4200.0,42.87,BOAT-ORD-202405-260281
4834,569,9,1,56,12.99,0,0.0,727.44,727.44,391.44,336.0,46.19,BOAT-ORD-202407-508148
4835,625,9,5,8,12.99,0,0.0,103.92,103.92,55.92,48.0,46.19,BOAT-ORD-202409-433209
4836,44,15,2,368,27.99,5,515.02,10300.32,9785.3,5884.32,3900.98,39.87,BOAT-ORD-202302-888311
4837,708,16,3,528,34.99,0,0.0,18474.72,18474.72,10554.72,7920.0,42.87,BOAT-ORD-202412-700872
4838,330,16,2,592,34.99,5,1035.7,20714.08,19678.38,11834.08,7844.3,39.86,BOAT-ORD-202311-809708
4839,20,11,5,112,64.99,20,1455.78,7278.88,5823.1,4478.88,1344.22,23.08,BOAT-ORD-202301-898247
4840,562,2,2,344,32.99,5,567.43,11348.56,10781.13,6188.56,4592.57,42.6,BOAT-ORD-202407-101142
4841,173,9,3,40,12.99,0,0.0,519.6,519.6,279.6,240.0,46.19,BOAT-ORD-202306-940361
4842,239,3,3,272,24.99,10,679.73,6797.28,6117.55,3805.28,2312.27,37.8,BOAT-ORD-202308-899755
4843,144,11,5,40,64.99,10,259.96,2599.6,2339.64,1599.6,740.04,31.63,BOAT-ORD-202305-982409
4844,18,15,2,320,27.99,0,0.0,8956.8,8956.8,5116.8,3840.0,42.87,BOAT-ORD-202301-142854
4845,233,4,5,384,19.99,5,383.81,7676.16,7292.35,4220.16,3072.19,42.13,BOAT-ORD-202308-797290
4846,471,16,3,552,34.99,5,965.72,19314.48,18348.76,11034.48,7314.28,39.86,BOAT-ORD-202404-582634
4847,372,12,1,88,19.99,5,87.96,1759.12,1671.16,1055.12,616.04,36.86,BOAT-ORD-202401-169933
4848,526,14,3,88,24.99,10,219.91,2199.12,1979.21,1231.12,748.09,37.8,BOAT-ORD-202406-856688
4849,163,7,1,136,22.99,10,312.66,3126.64,2813.98,1766.64,1047.34,37.22,BOAT-ORD-202306-891270
4850,133,11,5,112,64.99,5,363.94,7278.88,6914.94,4478.88,2436.06,35.23,BOAT-ORD-202305-830156
4851,527,9,1,152,12.99,5,98.72,1974.48,1875.76,1062.48,813.28,43.36,BOAT-ORD-202406-266905
4852,251,8,2,232,17.99,5,208.68,4173.68,3965.0,2317.68,1647.32,41.55,BOAT-ORD-202309-132640
4853,659,12,5,104,19.99,10,207.9,2078.96,1871.06,1246.96,624.1,33.36,BOAT-ORD-202410-893503
4854,287,6,4,432,27.99,5,604.58,12091.68,11487.1,6907.68,4579.42,39.87,BOAT-ORD-202310-406745
4855,529,7,1,224,22.99,5,257.49,5149.76,4892.27,2909.76,1982.51,40.52,BOAT-ORD-202406-301819
4856,717,1,4,416,34.99,0,0.0,14555.84,14555.84,7899.84,6656.0,45.73,BOAT-ORD-202412-984394
4857,605,7,1,96,22.99,0,0.0,2207.04,2207.04,1247.04,960.0,43.5,BOAT-ORD-202408-951405
4858,543,3,4,280,24.99,10,699.72,6997.2,6297.48,3917.2,2380.28,37.8,BOAT-ORD-202406-256847
4859,302,5,4,376,44.99,0,0.0,16916.24,16916.24,9396.24,7520.0,44.45,BOAT-ORD-202310-690480
4860,320,14,5,8,24.99,10,19.99,199.92,179.93,111.92,68.01,37.8,BOAT-ORD-202311-260183
4861,242,5,4,376,44.99,0,0.0,16916.24,16916.24,9396.24,7520.0,44.45,BOAT-ORD-202308-330753
4862,670,16,1,464,34.99,10,1623.54,16235.36,14611.82,9275.36,5336.46,36.52,BOAT-ORD-202410-627000
4863,594,1,2,88,34.99,0,0.0,3079.12,3079.12,1671.12,1408.0,45.73,BOAT-ORD-202408-594431
4864,696,2,1,440,32.99,5,725.78,14515.6,13789.82,7915.6,5874.22,42.6,BOAT-ORD-202411-963944
4865,280,15,1,688,27.99,10,1925.71,19257.12,17331.41,11001.12,6330.29,36.52,BOAT-ORD-202310-394196
4866,478,15,5,336,27.99,0,0.0,9404.64,9404.64,5372.64,4032.0,42.87,BOAT-ORD-202404-174030
4867,643,15,4,512,27.99,0,0.0,14330.88,14330.88,8186.88,6144.0,42.87,BOAT-ORD-202410-429121
4868,208,3,5,280,24.99,10,699.72,6997.2,6297.48,3917.2,2380.28,37.8,BOAT-ORD-202307-818789
4869,41,15,2,480,27.99,10,1343.52,13435.2,12091.68,7675.2,4416.48,36.52,BOAT-ORD-202302-169529
4870,362,3,3,512,24.99,15,1919.23,12794.88,10875.65,7162.88,3712.77,34.14,BOAT-ORD-202312-160899
4871,572,10,3,72,89.99,10,647.93,6479.28,5831.35,3959.28,1872.07,32.1,BOAT-ORD-202407-899125
4872,730,13,2,104,29.99,25,779.74,3118.96,2339.22,1766.96,572.26,24.46,BOAT-ORD-202412-676641
4873,216,9,5,136,12.99,5,88.33,1766.64,1678.31,950.64,727.67,43.36,BOAT-ORD-202308-530990
4874,211,1,2,16,34.99,5,27.99,559.84,531.85,303.84,228.01,42.87,BOAT-ORD-202307-517955
4875,82,5,2,304,44.99,5,683.85,13676.96,12993.11,7596.96,5396.15,41.53,BOAT-ORD-202303-814351
4876,112,6,1,328,27.99,10,918.07,9180.72,8262.65,5244.72,3017.93,36.52,BOAT-ORD-202304-129210
4877,648,11,1,144,64.99,10,935.86,9358.56,8422.7,5758.56,2664.14,31.63,BOAT-ORD-202410-204614
4878,159,13,1,72,29.99,0,0.0,2159.28,2159.28,1223.28,936.0,43.35,BOAT-ORD-202306-955092
4879,28,16,1,416,34.99,10,1455.58,14555.84,13100.26,8315.84,4784.42,36.52,BOAT-ORD-202301-850013
4880,611,2,1,32,32.99,5,52.78,1055.68,1002.9,575.68,427.22,42.6,BOAT-ORD-202409-714608
4881,136,8,4,200,17.99,0,0.0,3598.0,3598.0,1998.0,1600.0,44.47,BOAT-ORD-202305-718114
4882,569,5,4,288,44.99,10,1295.71,12957.12,11661.41,7197.12,4464.29,38.28,BOAT-ORD-202407-342187
4883,230,9,5,176,12.99,5,114.31,2286.24,2171.93,1230.24,941.69,43.36,BOAT-ORD-202308-793478
4884,312,15,1,256,27.99,20,1433.09,7165.44,5732.35,4093.44,1638.91,28.59,BOAT-ORD-202311-431541
4885,46,14,4,48,24.99,5,59.98,1199.52,1139.54,671.52,468.02,41.07,BOAT-ORD-202302-635856
4886,629,14,5,96,24.99,0,0.0,2399.04,2399.04,1343.04,1056.0,44.02,BOAT-ORD-202409-300287
4887,347,12,4,8,19.99,25,39.98,159.92,119.94,95.92,24.02,20.03,BOAT-ORD-202312-610487
4888,453,8,1,200,17.99,0,0.0,3598.0,3598.0,1998.0,1600.0,44.47,BOAT-ORD-202403-980661
4889,674,7,1,168,22.99,5,193.12,3862.32,3669.2,2182.32,1486.88,40.52,BOAT-ORD-202411-456792
4890,648,2,3,456,32.99,0,0.0,15043.44,15043.44,8203.44,6840.0,45.47,BOAT-ORD-202410-474841
4891,131,3,5,248,24.99,10,619.75,6197.52,5577.77,3469.52,2108.25,37.8,BOAT-ORD-202305-732819
4892,692,8,5,144,17.99,20,518.11,2590.56,2072.45,1438.56,633.89,30.59,BOAT-ORD-202411-962105
4893,287,9,1,160,12.99,0,0.0,2078.4,2078.4,1118.4,960.0,46.19,BOAT-ORD-202310-633830
4894,551,7,1,24,22.99,0,0.0,551.76,551.76,311.76,240.0,43.5,BOAT-ORD-202407-166994
4895,316,16,1,672,34.99,20,4702.66,23513.28,18810.62,13433.28,5377.34,28.59,BOAT-ORD-202311-207377
4896,157,8,3,224,17.99,0,0.0,4029.76,4029.76,2237.76,1792.0,44.47,BOAT-ORD-202306-308092
4897,411,15,1,336,27.99,5,470.23,9404.64,8934.41,5372.64,3561.77,39.87,BOAT-ORD-202402-958925
4898,547,3,1,304,24.99,5,379.85,7596.96,7217.11,4252.96,2964.15,41.07,BOAT-ORD-202406-572209
4899,633,15,5,56,27.99,0,0.0,1567.44,1567.44,895.44,672.0,42.87,BOAT-ORD-202409-343396
4900,655,10,3,96,89.99,5,431.95,8639.04,8207.09,5279.04,2928.05,35.68,BOAT-ORD-202410-637267
4901,299,9,4,248,12.99,10,322.15,3221.52,2899.37,1733.52,1165.85,40.21,BOAT-ORD-202310-949561
4902,301,1,2,440,34.99,5,769.78,15395.6,14625.82,8355.6,6270.22,42.87,BOAT-ORD-202310-412646
4903,23,3,4,112,24.99,0,0.0,2798.88,2798.88,1566.88,1232.0,44.02,BOAT-ORD-202301-742940
4904,327,16,2,784,34.99,10,2743.22,27432.16,24688.94,15672.16,9016.78,36.52,BOAT-ORD-202311-630612
4905,678,7,1,184,22.99,15,634.52,4230.16,3595.64,2390.16,1205.48,33.53,BOAT-ORD-202411-622420
4906,375,15,2,616,27.99,20,3448.37,17241.84,13793.47,9849.84,3943.63,28.59,BOAT-ORD-202401-801874
4907,151,15,2,112,27.99,10,313.49,3134.88,2821.39,1790.88,1030.51,36.52,BOAT-ORD-202305-512617
4908,573,7,1,40,22.99,10,91.96,919.6,827.64,519.6,308.04,37.22,BOAT-ORD-202407-970177
4909,91,11,5,48,64.99,0,0.0,3119.52,3119.52,1919.52,1200.0,38.47,BOAT-ORD-202304-773744
4910,168,8,2,48,17.99,0,0.0,863.52,863.52,479.52,384.0,44.47,BOAT-ORD-202306-194864
4911,385,12,1,72,19.99,5,71.96,1439.28,1367.32,863.28,504.04,36.86,BOAT-ORD-202401-757277
4912,261,8,5,112,17.99,5,100.74,2014.88,1914.14,1118.88,795.26,41.55,BOAT-ORD-202309-125130
4913,478,7,3,80,22.99,5,91.96,1839.2,1747.24,1039.2,708.04,40.52,BOAT-ORD-202404-987681
4914,483,9,4,48,12.99,0,0.0,623.52,623.52,335.52,288.0,46.19,BOAT-ORD-202404-462153
4915,648,12,5,80,19.99,0,0.0,1599.2,1599.2,959.2,640.0,40.02,BOAT-ORD-202410-757574
4916,499,9,5,32,12.99,5,20.78,415.68,394.9,223.68,171.22,43.36,BOAT-ORD-202405-166733
4917,453,1,3,8,34.99,0,0.0,279.92,279.92,151.92,128.0,45.73,BOAT-ORD-202403-273628
4918,79,4,4,296,19.99,10,591.7,5917.04,5325.34,3253.04,2072.3,38.91,BOAT-ORD-202303-175293
4919,662,10,1,64,89.99,0,0.0,5759.36,5759.36,3519.36,2240.0,38.89,BOAT-ORD-202410-978472
4920,281,16,4,720,34.99,0,0.0,25192.8,25192.8,14392.8,10800.0,42.87,BOAT-ORD-202310-839490
4921,605,9,5,56,12.99,5,36.37,727.44,691.07,391.44,299.63,43.36,BOAT-ORD-202408-950249
4922,461,10,1,96,89.99,0,0.0,8639.04,8639.04,5279.04,3360.0,38.89,BOAT-ORD-202404-720223
4923,129,13,3,88,29.99,0,0.0,2639.12,2639.12,1495.12,1144.0,43.35,BOAT-ORD-202305-311059
4924,30,5,4,328,44.99,5,737.84,14756.72,14018.88,8196.72,5822.16,41.53,BOAT-ORD-202301-885489
4925,31,13,2,16,29.99,15,71.98,479.84,407.86,271.84,136.02,33.35,BOAT-ORD-202301-297769
4926,426,13,4,64,29.99,0,0.0,1919.36,1919.36,1087.36,832.0,43.35,BOAT-ORD-202403-728918
4927,387,14,4,56,24.99,0,0.0,1399.44,1399.44,783.44,616.0,44.02,BOAT-ORD-202401-101568
4928,143,11,4,120,64.99,0,0.0,7798.8,7798.8,4798.8,3000.0,38.47,BOAT-ORD-202305-391383
4929,179,2,2,72,32.99,0,0.0,2375.28,2375.28,1295.28,1080.0,45.47,BOAT-ORD-202306-813083
4930,716,8,3,320,17.99,15,863.52,5756.8,4893.28,3196.8,1696.48,34.67,BOAT-ORD-202412-670653
4931,41,3,2,376,24.99,5,469.81,9396.24,8926.43,5260.24,3666.19,41.07,BOAT-ORD-202302-543942
4932,568,8,4,128,17.99,0,0.0,2302.72,2302.72,1278.72,1024.0,44.47,BOAT-ORD-202407-747177
4933,17,4,4,232,19.99,15,695.65,4637.68,3942.03,2549.68,1392.35,35.32,BOAT-ORD-202301-175672
4934,336,5,3,288,44.99,25,3239.28,12957.12,9717.84,7197.12,2520.72,25.94,BOAT-ORD-202312-523210
4935,124,9,3,8,12.99,10,10.39,103.92,93.53,55.92,37.61,40.21,BOAT-ORD-202305-272180
4936,217,8,3,24,17.99,5,21.59,431.76,410.17,239.76,170.41,41.55,BOAT-ORD-202308-418814
4937,405,12,4,120,19.99,0,0.0,2398.8,2398.8,1438.8,960.0,40.02,BOAT-ORD-202402-246918
4938,386,2,1,288,32.99,10,950.11,9501.12,8551.01,5181.12,3369.89,39.41,BOAT-ORD-202401-358298
4939,502,5,4,112,44.99,0,0.0,5038.88,5038.88,2798.88,2240.0,44.45,BOAT-ORD-202405-695183
4940,599,12,4,120,19.99,10,239.88,2398.8,2158.92,1438.8,720.12,33.36,BOAT-ORD-202408-764488
4941,343,12,5,48,19.99,20,191.9,959.52,767.62,575.52,192.1,25.03,BOAT-ORD-202312-291582
4942,498,15,4,272,27.99,0,0.0,7613.28,7613.28,4349.28,3264.0,42.87,BOAT-ORD-202405-413136
4943,623,2,1,112,32.99,10,369.49,3694.88,3325.39,2014.88,1310.51,39.41,BOAT-ORD-202409-439084
4944,3,6,3,176,27.99,0,0.0,4926.24,4926.24,2814.24,2112.0,42.87,BOAT-ORD-202301-864000
4945,214,9,3,240,12.99,0,0.0,3117.6,3117.6,1677.6,1440.0,46.19,BOAT-ORD-202308-676010
4946,409,16,2,192,34.99,10,671.81,6718.08,6046.27,3838.08,2208.19,36.52,BOAT-ORD-202402-661977
4947,235,1,3,248,34.99,0,0.0,8677.52,8677.52,4709.52,3968.0,45.73,BOAT-ORD-202308-344764
4948,68,9,3,72,12.99,5,46.76,935.28,888.52,503.28,385.24,43.36,BOAT-ORD-202303-866734
4949,713,3,3,496,24.99,5,619.75,12395.04,11775.29,6939.04,4836.25,41.07,BOAT-ORD-202412-708446
4950,203,5,3,48,44.99,0,0.0,2159.52,2159.52,1199.52,960.0,44.45,BOAT-ORD-202307-373378
4951,714,15,5,536,27.99,10,1500.26,15002.64,13502.38,8570.64,4931.74,36.52,BOAT-ORD-202412-718288
4952,325,7,1,72,22.99,25,413.82,1655.28,1241.46,935.28,306.18,24.66,BOAT-ORD-202311-821633
4953,9,10,1,80,89.99,5,359.96,7199.2,6839.24,4399.2,2440.04,35.68,BOAT-ORD-202301-399279
4954,250,15,4,448,27.99,5,626.98,12539.52,11912.54,7163.52,4749.02,39.87,BOAT-ORD-202309-199361
4955,527,7,1,184,22.99,10,423.02,4230.16,3807.14,2390.16,1416.98,37.22,BOAT-ORD-202406-943465
4956,383,2,1,56,32.99,20,369.49,1847.44,1477.95,1007.44,470.51,31.84,BOAT-ORD-202401-830553
4957,549,16,2,88,34.99,0,0.0,3079.12,3079.12,1759.12,1320.0,42.87,BOAT-ORD-202407-316143
4958,597,3,3,48,24.99,0,0.0,1199.52,1199.52,671.52,528.0,44.02,BOAT-ORD-202408-362322
4959,235,14,4,72,24.99,5,89.96,1799.28,1709.32,1007.28,702.04,41.07,BOAT-ORD-202308-279128
4960,647,4,1,504,19.99,10,1007.5,10074.96,9067.46,5538.96,3528.5,38.91,BOAT-ORD-202410-181386
4961,562,15,1,48,27.99,10,134.35,1343.52,1209.17,767.52,441.65,36.53,BOAT-ORD-202407-804001
4962,416,11,4,40,64.99,0,0.0,2599.6,2599.6,1599.6,1000.0,38.47,BOAT-ORD-202402-446731
4963,466,2,4,336,32.99,10,1108.46,11084.64,9976.18,6044.64,3931.54,39.41,BOAT-ORD-202404-783354
4964,3,5,4,304,44.99,20,2735.39,13676.96,10941.57,7596.96,3344.61,30.57,BOAT-ORD-202301-307536
4965,251,3,3,136,24.99,0,0.0,3398.64,3398.64,1902.64,1496.0,44.02,BOAT-ORD-202309-841058
4966,201,1,4,24,34.99,0,0.0,839.76,839.76,455.76,384.0,45.73,BOAT-ORD-202307-293657
4967,200,2,2,264,32.99,5,435.47,8709.36,8273.89,4749.36,3524.53,42.6,BOAT-ORD-202307-451525
4968,663,11,1,88,64.99,0,0.0,5719.12,5719.12,3519.12,2200.0,38.47,BOAT-ORD-202410-276370
4969,296,4,1,304,19.99,0,0.0,6076.96,6076.96,3340.96,2736.0,45.02,BOAT-ORD-202310-128635
4970,414,14,4,8,24.99,0,0.0,199.92,199.92,111.92,88.0,44.02,BOAT-ORD-202402-430340
4971,78,9,3,192,12.99,10,249.41,2494.08,2244.67,1342.08,902.59,40.21,BOAT-ORD-202303-693902
4972,146,1,1,208,34.99,5,363.9,7277.92,6914.02,3949.92,2964.1,42.87,BOAT-ORD-202305-361985
4973,211,5,2,72,44.99,0,0.0,3239.28,3239.28,1799.28,1440.0,44.45,BOAT-ORD-202307-391373
4974,39,2,3,120,32.99,10,395.88,3958.8,3562.92,2158.8,1404.12,39.41,BOAT-ORD-202302-236830
4975,189,6,1,192,27.99,5,268.7,5374.08,5105.38,3070.08,2035.3,39.87,BOAT-ORD-202307-246630
4976,671,1,1,48,34.99,25,419.88,1679.52,1259.64,911.52,348.12,27.64,BOAT-ORD-202411-179194
4977,117,7,3,144,22.99,0,0.0,3310.56,3310.56,1870.56,1440.0,43.5,BOAT-ORD-202304-319231
4978,229,4,2,120,19.99,0,0.0,2398.8,2398.8,1318.8,1080.0,45.02,BOAT-ORD-202308-481280
4979,186,13,1,32,29.99,0,0.0,959.68,959.68,543.68,416.0,43.35,BOAT-ORD-202307-355073
4980,613,9,3,216,12.99,5,140.29,2805.84,2665.55,1509.84,1155.71,43.36,BOAT-ORD-202409-812271
4981,291,11,2,56,64.99,0,0.0,3639.44,3639.44,2239.44,1400.0,38.47,BOAT-ORD-202310-294689
4982,513,13,3,40,29.99,10,119.96,1199.6,1079.64,679.6,400.04,37.05,BOAT-ORD-202405-564223
4983,439,1,2,136,34.99,10,475.86,4758.64,4282.78,2582.64,1700.14,39.7,BOAT-ORD-202403-636869
4984,441,14,2,40,24.99,0,0.0,999.6,999.6,559.6,440.0,44.02,BOAT-ORD-202403-881632
4985,56,12,2,56,19.99,5,55.97,1119.44,1063.47,671.44,392.03,36.86,BOAT-ORD-202302-767583
4986,687,16,2,288,34.99,20,2015.42,10077.12,8061.7,5757.12,2304.58,28.59,BOAT-ORD-202411-700675
4987,564,12,2,80,19.99,5,79.96,1599.2,1519.24,959.2,560.04,36.86,BOAT-ORD-202407-970713
4988,238,12,4,112,19.99,0,0.0,2238.88,2238.88,1342.88,896.0,40.02,BOAT-ORD-202308-450862
4989,705,6,4,416,27.99,5,582.19,11643.84,11061.65,6651.84,4409.81,39.87,BOAT-ORD-202412-953618
4990,341,3,3,504,24.99,25,3148.74,12594.96,9446.22,7050.96,2395.26,25.36,BOAT-ORD-202312-509035
4991,162,12,2,112,19.99,10,223.89,2238.88,2014.99,1342.88,672.11,33.36,BOAT-ORD-202306-163521
4992,635,14,4,40,24.99,0,0.0,999.6,999.6,559.6,440.0,44.02,BOAT-ORD-202409-379551
4993,485,12,2,32,19.99,5,31.98,639.68,607.7,383.68,224.02,36.86,BOAT-ORD-202404-990236
4994,596,12,2,40,19.99,5,39.98,799.6,759.62,479.6,280.02,36.86,BOAT-ORD-202408-915220
4995,278,13,4,88,29.99,0,0.0,2639.12,2639.12,1495.12,1144.0,43.35,BOAT-ORD-202310-454485
4996,214,14,2,88,24.99,10,219.91,2199.12,1979.21,1231.12,748.09,37.8,BOAT-ORD-202308-678231
4997,348,8,2,152,17.99,0,0.0,2734.48,2734.48,1518.48,1216.0,44.47,BOAT-ORD-202312-841420
4998,398,16,5,160,34.99,0,0.0,5598.4,5598.4,3198.4,2400.0,42.87,BOAT-ORD-202402-208273
4999,347,16,1,168,34.99,20,1175.66,5878.32,4702.66,3358.32,1344.34,28.59,BOAT-ORD-202312-579898
5000,661,14,2,64,24.99,0,0.0,1599.36,1599.36,895.36,704.0,44.02,BOAT-ORD-202410-384639
5001,218,10,4,72,89.99,0,0.0,6479.28,6479.28,3959.28,2520.0,38.89,BOAT-ORD-202308-624509
5002,440,8,5,8,17.99,5,7.2,143.92,136.72,79.92,56.8,41.54,BOAT-ORD-202403-922914
5003,104,13,5,24,29.99,0,0.0,719.76,719.76,407.76,312.0,43.35,BOAT-ORD-202304-692976
5004,482,8,5,160,17.99,10,287.84,2878.4,2590.56,1598.4,992.16,38.3,BOAT-ORD-202404-925573
5005,674,3,4,104,24.99,5,129.95,2598.96,2469.01,1454.96,1014.05,41.07,BOAT-ORD-202411-335513
5006,690,3,1,408,24.99,25,2548.98,10195.92,7646.94,5707.92,1939.02,25.36,BOAT-ORD-202411-640298
5007,672,7,4,48,22.99,0,0.0,1103.52,1103.52,623.52,480.0,43.5,BOAT-ORD-202411-356736
