procurement_id,order_date_key,product_id,supplier_id,order_quantity,unit_cost,total_cost,lead_time_days,delivery_date_key,quality_score,po_number
2010,51,10,7,400,54.99,21996.0,14,65,93.8,PO-BOAT-2023-669817
2011,591,13,4,400,16.99,6796.0,9,600,96.4,PO-BOAT-2024-732954
2012,467,10,5,400,54.99,21996.0,11,478,97.2,PO-BOAT-2024-725820
2013,330,7,4,400,12.99,5196.0,10,340,99.6,PO-BOAT-2023-285083
2014,423,13,5,400,16.99,6796.0,18,441,94.9,PO-BOAT-2024-667471
2015,46,9,4,400,6.99,2796.0,9,55,97.5,PO-BOAT-2023-761837
2016,521,15,4,1072,15.99,17141.28,7,528,97.7,PO-BOAT-2024-561758
2017,695,7,4,400,12.99,5196.0,15,710,99.3,PO-BOAT-2024-564668
2018,68,8,6,400,9.99,3996.0,12,80,94.1,PO-BOAT-2023-170894
2019,723,15,5,400,15.99,6396.0,14,731,94.6,PO-BOAT-2024-551101
2020,592,1,5,560,18.99,10634.4,16,608,94.4,PO-BOAT-2024-134604
2021,316,11,3,400,39.99,15996.0,7,323,98.7,PO-BOAT-2023-265498
2022,48,14,3,400,13.99,5596.0,18,66,97.1,PO-BOAT-2023-258781
2023,514,12,3,400,11.99,4796.0,14,528,96.9,PO-BOAT-2024-467194
2024,211,1,1,400,18.99,7596.0,16,227,95.9,PO-BOAT-2023-662583
2025,277,1,7,1040,18.99,19749.6,8,285,93.5,PO-BOAT-2023-415774
2026,466,11,1,400,39.99,15996.0,14,480,96.2,PO-BOAT-2024-589796
2027,661,14,4,400,13.99,5596.0,12,673,97.8,PO-BOAT-2024-254584
2028,571,8,7,400,9.99,3996.0,10,581,93.0,PO-BOAT-2024-587666
2029,382,8,2,448,9.99,4475.52,11,393,98.2,PO-BOAT-2024-632804
2030,449,6,6,400,15.99,6396.0,5,454,93.9,PO-BOAT-2024-752125
2031,578,16,7,400,19.99,7996.0,11,589,96.5,PO-BOAT-2024-834010
2032,114,7,5,400,12.99,5196.0,11,125,96.1,PO-BOAT-2023-428219
2033,91,12,6,400,11.99,4796.0,9,100,96.3,PO-BOAT-2023-425540
2034,601,4,5,464,10.99,5099.36,12,613,96.4,PO-BOAT-2024-611468
2035,162,1,3,632,18.99,12001.68,12,174,97.1,PO-BOAT-2023-500244
2036,401,7,7,400,12.99,5196.0,6,407,95.8,PO-BOAT-2024-610994
2037,308,15,4,736,15.99,11768.64,17,325,97.7,PO-BOAT-2023-249337
2038,547,4,2,400,10.99,4396.0,11,558,98.3,PO-BOAT-2024-497266
2039,116,5,6,400,24.99,9996.0,10,126,97.5,PO-BOAT-2023-348452
2040,493,2,1,400,17.99,7196.0,9,502,97.3,PO-BOAT-2024-480967
2041,704,16,6,400,19.99,7996.0,11,715,97.0,PO-BOAT-2024-741203
2042,153,13,4,400,16.99,6796.0,18,171,98.2,PO-BOAT-2023-997985
2043,82,5,5,400,24.99,9996.0,8,90,94.5,PO-BOAT-2023-351993
2044,473,6,7,400,15.99,6396.0,5,478,93.4,PO-BOAT-2024-555960
2045,429,3,5,544,13.99,7610.56,7,436,95.5,PO-BOAT-2024-106706
2046,653,7,1,512,12.99,6650.88,16,669,98.2,PO-BOAT-2024-464884
2047,29,9,3,400,6.99,2796.0,16,45,97.0,PO-BOAT-2023-713859
2048,604,6,6,400,15.99,6396.0,9,613,94.8,PO-BOAT-2024-473211
2049,145,5,4,688,24.99,17193.12,9,154,96.3,PO-BOAT-2023-879162
2050,151,1,5,904,18.99,17166.96,8,159,94.3,PO-BOAT-2023-940639
2051,438,12,7,400,11.99,4796.0,6,444,96.5,PO-BOAT-2024-521555
2052,400,13,5,400,16.99,6796.0,7,407,94.5,PO-BOAT-2024-182980
2053,425,2,3,400,17.99,7196.0,7,432,98.0,PO-BOAT-2024-466190
2054,659,15,6,400,15.99,6396.0,14,673,95.3,PO-BOAT-2024-168331
2055,577,1,1,400,18.99,7596.0,10,587,97.1,PO-BOAT-2024-217412
2056,576,4,6,400,10.99,4396.0,13,589,97.2,PO-BOAT-2024-405417
2057,550,1,1,400,18.99,7596.0,8,558,95.8,PO-BOAT-2024-967636
2058,444,13,2,400,16.99,6796.0,16,460,98.0,PO-BOAT-2024-340335
2059,563,9,7,400,6.99,2796.0,10,573,93.4,PO-BOAT-2024-562217
2060,68,11,7,400,39.99,15996.0,14,82,96.5,PO-BOAT-2023-515785
2061,383,2,2,400,17.99,7196.0,10,393,94.8,PO-BOAT-2024-772927
2062,159,11,2,400,39.99,15996.0,9,168,95.1,PO-BOAT-2023-476620
2063,11,13,1,400,16.99,6796.0,15,26,99.2,PO-BOAT-2023-880190
2064,166,2,1,400,17.99,7196.0,13,179,95.7,PO-BOAT-2023-835779
2065,418,3,6,416,13.99,5819.84,13,431,96.1,PO-BOAT-2024-441782
2066,53,8,3,400,9.99,3996.0,15,68,99.9,PO-BOAT-2023-385569
2067,264,9,1,400,6.99,2796.0,13,277,96.9,PO-BOAT-2023-422805
2068,167,5,4,400,24.99,9996.0,14,181,98.5,PO-BOAT-2023-153942
2069,583,9,6,400,6.99,2796.0,12,595,95.0,PO-BOAT-2024-594849
2070,633,5,1,400,24.99,9996.0,10,643,95.6,PO-BOAT-2024-924043
2071,478,9,6,400,6.99,2796.0,5,483,96.1,PO-BOAT-2024-423729
2072,515,12,3,400,11.99,4796.0,12,527,96.2,PO-BOAT-2024-202119
2073,550,13,2,400,16.99,6796.0,17,567,97.9,PO-BOAT-2024-331913
2074,270,3,3,400,13.99,5596.0,12,282,99.5,PO-BOAT-2023-553787
2075,156,11,7,400,39.99,15996.0,10,166,93.0,PO-BOAT-2023-465855
2076,519,15,5,768,15.99,12280.32,12,531,96.1,PO-BOAT-2024-830053
2077,576,6,4,400,15.99,6396.0,16,592,96.8,PO-BOAT-2024-943502
2078,23,13,4,400,16.99,6796.0,16,39,96.3,PO-BOAT-2023-731075
2079,405,10,3,400,54.99,21996.0,9,414,99.5,PO-BOAT-2024-984297
2080,4,5,5,400,24.99,9996.0,9,13,93.8,PO-BOAT-2023-929151
2081,434,6,7,496,15.99,7931.04,11,445,96.1,PO-BOAT-2024-119167
2082,177,10,5,400,54.99,21996.0,13,190,97.1,PO-BOAT-2023-385202
2083,665,5,4,400,24.99,9996.0,11,676,96.6,PO-BOAT-2024-808393
2084,481,13,6,400,16.99,6796.0,6,487,97.1,PO-BOAT-2024-709104
2085,223,6,1,584,15.99,9338.16,17,240,96.0,PO-BOAT-2023-608518
2086,504,8,4,400,9.99,3996.0,15,519,96.3,PO-BOAT-2024-329855
2087,299,9,7,528,6.99,3690.72,13,312,93.9,PO-BOAT-2023-375957
2088,115,5,3,400,24.99,9996.0,15,130,99.7,PO-BOAT-2023-933950
2089,423,7,1,400,12.99,5196.0,10,433,98.5,PO-BOAT-2024-289448
2090,94,13,5,400,16.99,6796.0,12,106,95.2,PO-BOAT-2023-523007
2091,245,13,5,400,16.99,6796.0,7,252,96.5,PO-BOAT-2023-449870
2092,647,5,5,400,24.99,9996.0,12,659,97.1,PO-BOAT-2024-703736
2093,636,10,6,400,54.99,21996.0,8,644,96.0,PO-BOAT-2024-443541
2094,378,12,4,400,11.99,4796.0,7,385,99.6,PO-BOAT-2024-994687
2095,578,5,3,400,24.99,9996.0,18,596,99.0,PO-BOAT-2024-449197
2096,654,11,4,400,39.99,15996.0,7,661,99.7,PO-BOAT-2024-576152
2097,458,6,5,400,15.99,6396.0,11,469,96.0,PO-BOAT-2024-859157
2098,668,15,1,1864,15.99,29805.36,15,683,99.0,PO-BOAT-2024-220018
2099,190,1,3,688,18.99,13065.12,8,198,99.8,PO-BOAT-2023-384268
2100,216,15,4,400,15.99,6396.0,17,233,98.3,PO-BOAT-2023-364804
2101,287,14,1,400,13.99,5596.0,13,300,99.2,PO-BOAT-2023-535186
2102,598,1,7,528,18.99,10026.72,11,609,95.0,PO-BOAT-2024-479621
2103,341,2,3,856,17.99,15399.44,12,353,97.1,PO-BOAT-2023-764578
2104,63,2,6,400,17.99,7196.0,12,75,95.5,PO-BOAT-2023-478092
2105,647,9,5,400,6.99,2796.0,16,663,93.7,PO-BOAT-2024-794898
2106,517,16,2,1032,19.99,20629.68,9,526,95.7,PO-BOAT-2024-941072
2107,226,16,5,400,19.99,7996.0,9,235,95.0,PO-BOAT-2023-382463
2108,34,6,5,400,15.99,6396.0,8,42,95.6,PO-BOAT-2023-511125
2109,265,12,1,400,11.99,4796.0,15,280,97.6,PO-BOAT-2023-523515
2110,220,15,2,400,15.99,6396.0,7,227,97.4,PO-BOAT-2023-888389
2111,266,14,2,400,13.99,5596.0,8,274,97.3,PO-BOAT-2023-180984
2112,247,1,6,400,18.99,7596.0,6,253,97.1,PO-BOAT-2023-565856
2113,533,16,1,400,19.99,7996.0,14,547,96.3,PO-BOAT-2024-421616
2114,383,4,4,400,10.99,4396.0,10,393,97.7,PO-BOAT-2024-884488
2115,462,2,2,400,17.99,7196.0,18,480,95.2,PO-BOAT-2024-900749
2116,358,9,4,400,6.99,2796.0,13,371,98.1,PO-BOAT-2023-278425
2117,335,10,3,400,54.99,21996.0,15,350,100.0,PO-BOAT-2023-953466
2118,647,10,3,400,54.99,21996.0,17,664,98.9,PO-BOAT-2024-429346
2119,613,9,6,400,6.99,2796.0,5,618,95.9,PO-BOAT-2024-422379
2120,563,14,4,400,13.99,5596.0,10,573,98.3,PO-BOAT-2024-258840
2121,234,4,5,816,10.99,8967.84,14,248,94.9,PO-BOAT-2023-458139
2122,64,4,4,400,10.99,4396.0,7,71,97.4,PO-BOAT-2023-631403
2123,336,11,2,400,39.99,15996.0,12,348,95.3,PO-BOAT-2023-630620
2124,307,6,1,440,15.99,7035.6,12,319,95.8,PO-BOAT-2023-794709
2125,162,7,2,400,12.99,5196.0,9,171,96.9,PO-BOAT-2023-552974
2126,281,7,2,400,12.99,5196.0,8,289,98.7,PO-BOAT-2023-985938
2127,493,3,7,400,13.99,5596.0,11,504,93.9,PO-BOAT-2024-223001
2128,569,3,3,400,13.99,5596.0,10,579,98.1,PO-BOAT-2024-466525
2129,264,3,7,464,13.99,6491.36,10,274,94.4,PO-BOAT-2023-200272
2130,729,14,3,400,13.99,5596.0,13,731,98.8,PO-BOAT-2024-413303
2131,100,8,1,400,9.99,3996.0,10,110,97.4,PO-BOAT-2023-642855
2132,669,12,3,400,11.99,4796.0,10,679,97.2,PO-BOAT-2024-759858
2133,625,3,4,608,13.99,8505.92,7,632,97.8,PO-BOAT-2024-701720
2134,436,8,3,400,9.99,3996.0,11,447,99.6,PO-BOAT-2024-206601
2135,329,8,3,400,9.99,3996.0,16,345,99.5,PO-BOAT-2023-783154
2136,49,1,3,400,18.99,7596.0,15,64,98.0,PO-BOAT-2023-323010
2137,687,7,4,400,12.99,5196.0,14,701,96.6,PO-BOAT-2024-513184
2138,265,7,4,400,12.99,5196.0,15,280,96.1,PO-BOAT-2023-369737
2139,685,10,2,400,54.99,21996.0,8,693,96.3,PO-BOAT-2024-667152
2140,307,13,3,400,16.99,6796.0,18,325,96.8,PO-BOAT-2023-304867
2141,708,4,6,536,10.99,5890.64,14,722,93.9,PO-BOAT-2024-118335
2142,457,2,7,400,17.99,7196.0,9,466,93.9,PO-BOAT-2024-103362
2143,154,14,2,400,13.99,5596.0,17,171,94.8,PO-BOAT-2023-474989
2144,638,9,6,400,6.99,2796.0,14,652,94.0,PO-BOAT-2024-187707
2145,248,11,7,400,39.99,15996.0,5,253,93.0,PO-BOAT-2023-616927
2146,199,10,6,400,54.99,21996.0,7,206,97.0,PO-BOAT-2023-579176
2147,466,13,2,400,16.99,6796.0,10,476,98.1,PO-BOAT-2024-742890
2148,10,14,7,400,13.99,5596.0,8,18,93.5,PO-BOAT-2023-780513
2149,595,5,4,400,24.99,9996.0,7,602,96.9,PO-BOAT-2024-345182
2150,723,4,3,400,10.99,4396.0,9,731,97.8,PO-BOAT-2024-964444
2151,711,1,6,840,18.99,15951.6,8,719,94.0,PO-BOAT-2024-932365
2152,573,8,7,400,9.99,3996.0,14,587,94.8,PO-BOAT-2024-299055
2153,546,6,7,400,15.99,6396.0,8,554,95.6,PO-BOAT-2024-463562
2154,102,12,7,400,11.99,4796.0,7,109,94.6,PO-BOAT-2023-764226
2155,625,12,4,400,11.99,4796.0,16,641,98.1,PO-BOAT-2024-840911
2156,367,6,4,936,15.99,14966.64,7,374,98.7,PO-BOAT-2024-194072
2157,105,6,3,400,15.99,6396.0,13,118,97.3,PO-BOAT-2023-929555
2158,171,10,1,400,54.99,21996.0,18,189,96.3,PO-BOAT-2023-485023
2159,184,4,4,400,10.99,4396.0,17,201,99.8,PO-BOAT-2023-263987
2160,328,1,6,496,18.99,9419.04,7,335,95.5,PO-BOAT-2023-144195
2161,677,9,4,400,6.99,2796.0,16,693,98.5,PO-BOAT-2024-275379
2162,113,6,2,400,15.99,6396.0,14,127,97.2,PO-BOAT-2023-745938
2163,531,2,2,640,17.99,11513.6,16,547,96.0,PO-BOAT-2024-689606
2164,172,3,5,400,13.99,5596.0,17,189,95.4,PO-BOAT-2023-609754
2165,135,13,3,400,16.99,6796.0,14,149,97.9,PO-BOAT-2023-517489
2166,211,6,3,400,15.99,6396.0,15,226,98.8,PO-BOAT-2023-747943
2167,544,8,6,400,9.99,3996.0,13,557,94.6,PO-BOAT-2024-614277
2168,251,9,4,400,6.99,2796.0,7,258,96.7,PO-BOAT-2023-870906
2169,647,13,1,400,16.99,6796.0,8,655,96.5,PO-BOAT-2024-775292
2170,270,16,7,456,19.99,9115.44,12,282,94.3,PO-BOAT-2023-320428
2171,312,15,6,1440,15.99,23025.6,7,319,94.1,PO-BOAT-2023-401196
2172,452,6,6,400,15.99,6396.0,10,462,95.0,PO-BOAT-2024-913183
2173,441,10,7,400,54.99,21996.0,9,450,95.2,PO-BOAT-2024-651946
2174,17,13,6,400,16.99,6796.0,13,30,97.7,PO-BOAT-2023-689223
2175,714,9,6,432,6.99,3019.68,9,723,94.7,PO-BOAT-2024-753532
2176,668,12,7,400,11.99,4796.0,8,676,96.6,PO-BOAT-2024-456120
2177,305,10,2,400,54.99,21996.0,14,319,95.6,PO-BOAT-2023-400446
2178,618,1,7,592,18.99,11242.08,5,623,96.7,PO-BOAT-2024-553565
2179,629,14,5,400,13.99,5596.0,18,647,96.4,PO-BOAT-2024-259000
2180,639,11,6,400,39.99,15996.0,10,649,95.7,PO-BOAT-2024-436477
2181,645,1,4,488,18.99,9267.12,7,652,98.6,PO-BOAT-2024-180567
2182,717,7,1,400,12.99,5196.0,9,726,96.2,PO-BOAT-2024-207583
2183,551,3,6,400,13.99,5596.0,10,561,94.2,PO-BOAT-2024-201223
2184,242,13,7,400,16.99,6796.0,8,250,93.4,PO-BOAT-2023-260738
2185,520,14,5,400,13.99,5596.0,11,531,97.4,PO-BOAT-2024-272253
2186,203,5,4,400,24.99,9996.0,13,216,98.9,PO-BOAT-2023-882794
2187,224,9,2,400,6.99,2796.0,10,234,98.4,PO-BOAT-2023-211571
2188,305,3,3,648,13.99,9065.52,8,313,99.4,PO-BOAT-2023-511844
2189,118,6,4,656,15.99,10489.44,15,133,97.9,PO-BOAT-2023-133806
2190,356,11,7,400,39.99,15996.0,6,362,95.5,PO-BOAT-2023-898549
2191,327,5,5,1536,24.99,38384.64,15,342,94.7,PO-BOAT-2023-305197
2192,593,15,2,400,15.99,6396.0,12,605,96.2,PO-BOAT-2024-381770
2193,330,14,4,400,13.99,5596.0,10,340,98.8,PO-BOAT-2023-962399
2194,581,11,6,400,39.99,15996.0,5,586,97.3,PO-BOAT-2024-994178
2195,275,16,3,1136,19.99,22708.64,10,285,96.9,PO-BOAT-2023-837362
2196,584,6,5,416,15.99,6651.84,12,596,94.1,PO-BOAT-2024-686349
2197,133,9,6,400,6.99,2796.0,7,140,96.3,PO-BOAT-2023-106917
2198,506,1,2,448,18.99,8507.52,11,517,94.9,PO-BOAT-2024-808738
2199,678,15,5,1288,15.99,20595.12,16,694,95.6,PO-BOAT-2024-633546
2200,225,1,5,400,18.99,7596.0,12,237,93.5,PO-BOAT-2023-829665
